edges h_den h_den_train h_den_val h_den_test h_edge h_node h_norm degree density train_acc test_acc val_acc train_acc_std test_acc_std val_acc_std
202002 0.5004440546035767 0.5004436373710632 0.5004955530166626 0.5002776384353638 0.32529380917549133 0.4454168975353241 0.11050258576869965 38.8390694097289 0.00876927484892686 0.840224358974359 0.5358309317963498 0.5497596153846154 0.02039809791388098 0.010487872479505212 0.005194060201041364
204002 0.5004419088363647 0.5004521012306213 0.5004768371582031 0.5002870559692383 0.3246438801288605 0.4449445605278015 0.10976386070251465 39.223610844068446 0.008848722252696036 0.8440705128205128 0.5358309317963496 0.5486778846153847 0.0181008178817468 0.01108667669260593 0.005964372969134378
206002 0.5004404187202454 0.5004650950431824 0.5004779696464539 0.5002591013908386 0.32397744059562683 0.44487297534942627 0.109100840985775 39.608152278408 0.008928034327698672 0.8516025641025641 0.5423631123919309 0.5520432692307693 0.00689638096915546 0.007366105480376861 0.002773553067118844
208002 0.5004238486289978 0.500446617603302 0.5004687309265137 0.5002381205558777 0.3231315314769745 0.4445139765739441 0.10837040096521378 39.992693712747545 0.009007211329230762 0.8475160256410256 0.5354466858789625 0.5526442307692309 0.01453007409807428 0.01484452931572092 0.0024995954739285534
210002 0.500417172908783 0.500432550907135 0.5004675388336182 0.5002403855323792 0.32253026962280273 0.44412630796432495 0.10771872103214264 40.3772351470871 0.009093818297714053 0.8438301282051281 0.5396733909702209 0.553125 0.010460490899741581 0.0034900868635129724 0.0027408063103344944
212002 0.5004079341888428 0.5004193782806396 0.5004506707191467 0.5002427101135254 0.3217516839504242 0.443564236164093 0.10706162452697754 40.76177658142665 0.009176605659263207 0.8306089743589743 0.5346781940441884 0.5491586538461538 0.015817457881239505 0.007582166094398134 0.0062655824610473015
214002 0.5004035830497742 0.5004162788391113 0.5004457235336304 0.500228762626648 0.3212306499481201 0.44329580664634705 0.10656985640525818 41.1463180157662 0.009263176594058758 0.846875 0.5417867435158501 0.553125 0.0074221385749419075 0.013602115522100205 0.0021076535957632392
216002 0.5004032850265503 0.5003973841667175 0.5004597902297974 0.5002195239067078 0.32056185603141785 0.44336217641830444 0.1058039516210556 41.53085945010575 0.009345858282794054 0.848397435897436 0.533525456292027 0.5533653846153846 0.0217762310697669 0.011438982245228942 0.0041068147988629605
218002 0.5003931522369385 0.5003910660743713 0.5004568099975586 0.5002244114875793 0.31993284821510315 0.44293224811553955 0.10514841973781586 41.9154008844453 0.009428470397815521 0.835576923076923 0.5379442843419789 0.55 0.010357171069479358 0.009062421836749851 0.002667348680429361
220002 0.5003842711448669 0.500381588935852 0.5004527568817139 0.500191867351532 0.31912437081336975 0.4424012005329132 0.10434094071388245 42.29994231878485 0.00950310774715674 0.8374198717948719 0.5387127761767531 0.548798076923077 0.008847728689714554 0.008330252983161868 0.0023429794098098504
222002 0.5003746151924133 0.5003671646118164 0.500452995300293 0.5001827478408813 0.31841155886650085 0.44196662306785583 0.10372656583786011 42.6844837531244 0.009589498850393589 0.8366987179487179 0.5292987512007685 0.55 0.014438649001100808 0.010412816228952359 0.004444678386322269
224002 0.500372588634491 0.5003560185432434 0.5004784464836121 0.5001752972602844 0.31773820519447327 0.44201886653900146 0.10308494418859482 43.06902518746395 0.009655811332648697 0.84375 0.545437079731028 0.5485576923076924 0.010381937916546409 0.006703687347691817 0.0022243696542454026
226002 0.5003772974014282 0.5003698468208313 0.5004786849021912 0.5002008080482483 0.31738656759262085 0.4418332278728485 0.1026725098490715 43.453566621803496 0.009737979152808482 0.8361378205128206 0.535254562920269 0.5457932692307692 0.0066860253478680624 0.009567646184813624 0.002141650202067998
228002 0.5003745555877686 0.5003861784934998 0.5004588961601257 0.500177264213562 0.3168393075466156 0.4415980577468872 0.10211720317602158 43.83810805614305 0.009820077938001569 0.8486378205128207 0.5321805955811719 0.5496394230769232 0.015421817500052655 0.00390203573709701 0.003954491316433214
230002 0.5003701448440552 0.5003936886787415 0.5004719495773315 0.5001868605613708 0.31635379791259766 0.4413154721260071 0.10166747868061066 44.2226494904826 0.009906218216928959 0.8451923076923077 0.5392891450528339 0.5475961538461538 0.005946517038006389 0.005459470600723444 0.0022243696542454104
232002 0.5003734230995178 0.5004160404205322 0.5004922747612 0.5001893043518066 0.3157731592655182 0.44127848744392395 0.10098862648010254 44.60719092482215 0.009984068662258223 0.8379807692307691 0.5316042267050912 0.5445913461538462 0.011710100495205999 0.012086198645572817 0.0018228065971277645
234002 0.5003718733787537 0.500407338142395 0.5005081295967102 0.5001894235610962 0.3151853382587433 0.44102799892425537 0.10042154043912888 44.9917323591617 0.010065960730527845 0.8336538461538462 0.536599423631124 0.5431490384615384 0.017254097783630604 0.007642775900448056 0.0031629080208992384
236002 0.5003706216812134 0.5004112124443054 0.5005075931549072 0.5001778602600098 0.31449732184410095 0.4402853846549988 0.09979550540447235 45.37627379350125 0.010151993847599732 0.8364583333333332 0.5252641690682036 0.544110576923077 0.00946988608157951 0.010443787070068695 0.004743410399199749
238002 0.5003650784492493 0.5004151463508606 0.5004925727844238 0.5001426935195923 0.3138713240623474 0.439596563577652 0.09920686483383179 45.7608152278408 0.01023378146313122 0.8433493589743589 0.5331412103746398 0.5469951923076923 0.007527361469573717 0.009238897243838286 0.003540066460342078
240002 0.5003597140312195 0.5004158020019531 0.5004788041114807 0.5001332759857178 0.3135223984718323 0.43968886137008667 0.09886210411787033 46.14535666218035 0.010311224533635793 0.8387019230769232 0.5398655139289146 0.544951923076923 0.02043190672195192 0.00953382960676235 0.0066432757718439565
242002 0.5003540515899658 0.5004114508628845 0.5004757642745972 0.5001166462898254 0.3130717873573303 0.4393218755722046 0.09850563108921051 46.5298980965199 0.010388535753138148 0.8426282051282051 0.5415946205571566 0.5455528846153846 0.005675826419768067 0.006599640360160504 0.0034365332825711287
244002 0.5003537535667419 0.5004047751426697 0.5004526376724243 0.5001354813575745 0.31244826316833496 0.43887263536453247 0.09784267842769623 46.91443953085945 0.01047005169245282 0.8384615384615385 0.5354466858789626 0.5444711538461539 0.018777630720488037 0.005064909251283008 0.005964372969134369
246002 0.5003567337989807 0.5004086494445801 0.5004434585571289 0.5001120567321777 0.3119649291038513 0.4385884702205658 0.09733714908361435 47.298980965199 0.010551499218594919 0.8408653846153846 0.5373679154658981 0.5463942307692308 0.007577307099578853 0.007880554967144555 0.002183401697666477
248002 0.5003482103347778 0.5004052519798279 0.5004370212554932 0.5000888705253601 0.3115781545639038 0.43832531571388245 0.09690426290035248 47.68352239953855 0.010632878395580189 0.8453525641025642 0.5333333333333334 0.546875 0.008097509187262718 0.006973560581318533 0.002720969091988406
250002 0.5003418922424316 0.5003970861434937 0.5004228949546814 0.5000818371772766 0.3110855221748352 0.4379635751247406 0.09642557799816132 48.0680638338781 0.01071862672338061 0.8427884615384615 0.5369836695485111 0.5447115384615385 0.008844099596580031 0.006371997675994993 0.002869552015940734
252002 0.5003419518470764 0.500416100025177 0.5004101991653442 0.5000938177108765 0.3105451762676239 0.43750834465026855 0.09585243463516235 48.45260526821765 0.010799902115949743 0.8395833333333333 0.5375600384245918 0.5448317307692309 0.015359763915859949 0.008335789875088066 0.0042621690448310535
254002 0.500344455242157 0.5004237294197083 0.5003925561904907 0.500070333480835 0.3102574050426483 0.437339186668396 0.09547199308872223 48.8371467025572 0.010885614944545943 0.8395032051282051 0.5387127761767532 0.5443509615384615 0.007401565097054172 0.007265195158958331 0.0032474173283909354
256002 0.5003367066383362 0.5004064440727234 0.5003789663314819 0.5000910758972168 0.3096616268157959 0.43703311681747437 0.09496064484119415 49.22168813689675 0.010957712889790838 0.8385416666666667 0.5354466858789625 0.5438701923076923 0.006509646157560854 0.00927876322078248 0.002913269145081944
258002 0.5003390908241272 0.5004042387008667 0.5003855228424072 0.50016850233078 0.30935418605804443 0.4369322955608368 0.09458605945110321 49.6062295712363 0.011038751278752408 0.8397435897435896 0.5373679154658981 0.5444711538461537 0.006062798858341979 0.003937348997486882 0.0013437908518628373
260002 0.5003424882888794 0.5003902316093445 0.5004058480262756 0.5001663565635681 0.3089591860771179 0.4371098279953003 0.09416025131940842 49.99077100557585 0.011115123924983409 0.8435897435897435 0.5404418828049952 0.5463942307692309 0.011191446487485376 0.004972979483398564 0.002528327399995521
262002 0.5003438591957092 0.5003901720046997 0.5004563927650452 0.500147819519043 0.30842509865760803 0.43686723709106445 0.09358073770999908 50.3753124399154 0.011191366550251713 0.8347756410256411 0.5333333333333332 0.5457932692307692 0.01132333737303819 0.00532253416991166 0.002863252223454691
264002 0.5003363490104675 0.5003941655158997 0.5004429221153259 0.5001758933067322 0.3078688681125641 0.4367588460445404 0.09302712231874466 50.75985387425495 0.011267479398594307 0.8229967948717949 0.533525456292027 0.5415865384615384 0.012730679862895491 0.00990412020655678 0.0024558673968392447
266002 0.5003343224525452 0.500389575958252 0.5004528164863586 0.5001641511917114 0.30723077058792114 0.4366680979728699 0.09244601428508759 51.144395308594504 0.011348149126527584 0.8270833333333332 0.5335254562920269 0.5431490384615385 0.008907395258672136 0.008196245536100488 0.004682103649226567
268002 0.5003306865692139 0.5003837943077087 0.5004504919052124 0.500234842300415 0.3067290484905243 0.4365190267562866 0.0919218361377716 51.52893674293405 0.011433472914518107 0.8383814102564102 0.5373679154658981 0.546514423076923 0.01074136447335749 0.0014568444657159425 0.0034938562148434174
270002 0.5003314018249512 0.5003843903541565 0.5004370212554932 0.5002468228340149 0.30630141496658325 0.4361141622066498 0.09142190217971802 51.9134781772736 0.01151403981764284 0.8345352564102566 0.5323727185398655 0.5435096153846153 0.015441580401123176 0.00398394646557688 0.003977257718214963
272002 0.500328779220581 0.5003990530967712 0.5004408955574036 0.5002422332763672 0.3058948218822479 0.4358036518096924 0.09099514782428741 52.29801961161315 0.011589753029292034 0.8338942307692306 0.5273775216138329 0.5436298076923076 0.020141129307580562 0.008934234023889622 0.0027408063103344397
274002 0.5003230571746826 0.5003988742828369 0.5004141926765442 0.5002189874649048 0.305362731218338 0.43554410338401794 0.09052014350891113 52.6825610459527 0.011670152779925098 0.839423076923077 0.5331412103746398 0.5444711538461539 0.013643577041433649 0.002449096788469153 0.003963613569192588
276002 0.5003194212913513 0.5004031658172607 0.5004171133041382 0.50021892786026 0.3049035966396332 0.43529385328292847 0.09009459614753723 53.06710248029225 0.011745637633703539 0.8211538461538461 0.5292987512007686 0.5412259615384615 0.014146656740827556 0.006689907914113382 0.004089188902933674
278002 0.5003197193145752 0.5003973245620728 0.500432014465332 0.5002093315124512 0.30455896258354187 0.4351820945739746 0.0897568017244339 53.4516439146318 0.011825870667083207 0.8246794871794872 0.5360230547550432 0.5432692307692308 0.008487540177477796 0.005723523192993715 0.0031514688947420545
280002 0.5003122687339783 0.500382125377655 0.500429630279541 0.500214159488678 0.30391925573349 0.4347657859325409 0.08920718729496002 53.83618534897135 0.011910948261252193 0.8318108974358974 0.5331412103746398 0.5450721153846153 0.025372631264475448 0.010006083888568497 0.0045570164928194525
282002 0.5003164410591125 0.5003941655158997 0.5004169940948486 0.500244677066803 0.303331196308136 0.4341427683830261 0.08855266869068146 54.2207267833109 0.011991079040635438 0.8205128205128206 0.5316042267050912 0.5401442307692308 0.011982449061488966 0.006536417228128316 0.0036406565458800082
284002 0.5003182888031006 0.5004242062568665 0.5004086494445801 0.500211775302887 0.302920401096344 0.43425965309143066 0.08820195496082306 54.605268217650455 0.01206616699491508 0.832451923076923 0.5327569644572525 0.5419471153846155 0.01579460870940987 0.006606627805590518 0.004981097544495708
286002 0.5003131628036499 0.5004094839096069 0.500403881072998 0.5001906752586365 0.30252236127853394 0.43388113379478455 0.08781778812408447 54.98980965199 0.012146131721923819 0.8405448717948717 0.5369836695485111 0.5454326923076923 0.00900774325156933 0.004656752985030093 0.002272556538604456
288002 0.5003078579902649 0.5004138946533203 0.5003945231437683 0.5001720190048218 0.30194929242134094 0.4336710274219513 0.087392657995224 55.374351086329554 0.012215959701186127 0.8294070512820513 0.5319884726224784 0.5426682692307692 0.011736799189318524 0.00510121730926098 0.0033995518326276103
290002 0.5003067851066589 0.50042724609375 0.5003982186317444 0.500160276889801 0.30144619941711426 0.43358728289604187 0.08705148100852966 55.7588925206691 0.012290664931406271 0.8326923076923076 0.5333333333333334 0.5436298076923076 0.01589893823029565 0.004423002664061977 0.004283300404135913
292002 0.5003011226654053 0.5004323720932007 0.500389575958252 0.5001368522644043 0.30109381675720215 0.4331896901130676 0.08683113753795624 56.14343395500865 0.012375427553259958 0.8302083333333332 0.5317963496637848 0.5420673076923077 0.013100410185998767 0.005543338346302973 0.003426007887918068
294002 0.5002948045730591 0.5004372000694275 0.5003665089607239 0.5001439452171326 0.30061018466949463 0.4327263832092285 0.08647102117538452 56.5279753893482 0.012455061469546608 0.8265224358974359 0.5283381364073007 0.5417067307692307 0.011034005892564388 0.0046567529850301045 0.003519603477006345
296002 0.5002891421318054 0.5004268884658813 0.5003556609153748 0.500122606754303 0.3001804053783417 0.43271201848983765 0.08616470545530319 56.91251682368775 0.012529471573106856 0.8262820512820512 0.530835734870317 0.5424278846153847 0.01168265383729728 0.0048318064706855965 0.004283300404135929
298002 0.5002810955047607 0.5004255771636963 0.50037682056427 0.5001059174537659 0.29973623156547546 0.4330238699913025 0.08597111701965332 57.2970582580273 0.012608940728306145 0.8191506410256411 0.5327569644572525 0.5394230769230768 0.009933958661134617 0.004831806470685608 0.003862083897370112
300002 0.5002800822257996 0.5004434585571289 0.5003606677055359 0.5001131296157837 0.2993580102920532 0.43280264735221863 0.08565258979797363 57.68159969236685 0.012688343457295085 0.8286858974358975 0.5390970220941403 0.5414663461538461 0.01006637983585313 0.0036830527401884145 0.003399551832627625
302002 0.50026935338974 0.5004245042800903 0.5003446936607361 0.5000895261764526 0.2988390624523163 0.43272438645362854 0.08527080714702606 58.066141126706405 0.012762431032617516 0.8213141025641028 0.5387127761767531 0.5397836538461538 0.01024184537753543 0.003925613206859261 0.0023429794098098504
304002 0.5002577900886536 0.500429630279541 0.5003328323364258 0.5000637173652649 0.29835987091064453 0.4323485493659973 0.0849236249923706 58.45068256104595 0.012846949883702061 0.8167467948717949 0.5285302593659943 0.5360576923076923 0.009696837163207258 0.005699287982398194 0.002327514030172718
306002 0.5002584457397461 0.5004319548606873 0.5003376603126526 0.5000849962234497 0.29778236150741577 0.43189284205436707 0.08444368094205856 58.835223995385505 0.01292084195033852 0.8055288461538461 0.5268011527377522 0.5316105769230769 0.01658576425791307 0.006880309156376549 0.004448739308490798
308002 0.5002620220184326 0.5004412531852722 0.5003268122673035 0.5000709891319275 0.29740065336227417 0.43174585700035095 0.0841636136174202 59.21976542972505 0.01299994816937438 0.8195512820512819 0.5266090297790585 0.5348557692307692 0.014634643989268618 0.004576802785618293 0.003871423896251524
310002 0.5002623796463013 0.5004550218582153 0.500328779220581 0.5000571608543396 0.29694002866744995 0.4314696490764618 0.08386753499507904 59.604306864064604 0.01307361706273145 0.804326923076923 0.5300672430355428 0.5302884615384615 0.021397006566301696 0.005535008757305632 0.006753802450522249
312002 0.5002595782279968 0.5004525780677795 0.5003204941749573 0.5000196695327759 0.296530157327652 0.43148472905158997 0.0835680216550827 59.98884829840415 0.013141764698548384 0.8100961538461539 0.5287223823246878 0.5324519230769231 0.012484324079233106 0.0058668324628635875 0.00370457572293806
314002 0.5002501606941223 0.5004333853721619 0.5003132224082947 0.49999380111694336 0.2959025800228119 0.43130847811698914 0.0831490233540535 60.3733897327437 0.01322057907283238 0.8157852564102563 0.5279538904899136 0.5370192307692309 0.016693803413333434 0.005417049828961247 0.003767410581408036
316002 0.5002485513687134 0.5004266500473022 0.5003144145011902 0.5000381469726562 0.2953905463218689 0.43150651454925537 0.08276817202568054 60.75793116708326 0.013288420997388925 0.8140224358974357 0.530835734870317 0.5336538461538461 0.014247844882133615 0.00863485304677969 0.0038946759004854963
318002 0.5002474188804626 0.5004243850708008 0.5003060698509216 0.5000429153442383 0.29502958059310913 0.4312960207462311 0.08247465640306473 61.1424726014228 0.013361562187050442 0.8032852564102564 0.5264169068203651 0.5300480769230769 0.020788984477755745 0.01743720928018382 0.0067591477639435266
320002 0.5002427697181702 0.5004120469093323 0.5003028512001038 0.5000426769256592 0.2945793867111206 0.4310224950313568 0.08216318488121033 61.527014035762356 0.013440086150413784 0.8185096153846153 0.5310278578290106 0.534014423076923 0.008522454882284754 0.006090631117827978 0.0021916565539435726
322002 0.500239372253418 0.5004021525382996 0.5003067851066589 0.5000196695327759 0.29407891631126404 0.4308110773563385 0.08181367814540863 61.9115554701019 0.013524086163853786 0.8162660256410256 0.5314121037463977 0.5349759615384615 0.019371314679941635 0.006738012648126853 0.006519809545728615
324002 0.5002327561378479 0.5003930926322937 0.5002844929695129 0.4999939501285553 0.2937389314174652 0.43044212460517883 0.08160419017076492 62.296096904441455 0.01360808617729379 0.8245192307692308 0.5331412103746398 0.5353365384615385 0.0041151118958682375 0.004454187557874964 0.001965796542523558
326002 0.500229001045227 0.5003896951675415 0.5002778768539429 0.4999755024909973 0.29337242245674133 0.430319219827652 0.0813184380531311 62.680638338781 0.01369208619073379 0.8236378205128206 0.5323727185398655 0.5366586538461539 0.013011276078299659 0.009223903081005017 0.003093638864479264
328002 0.5002254247665405 0.5003911256790161 0.5002624988555908 0.49998730421066284 0.29288846254348755 0.42984968423843384 0.08094288408756256 63.065179773120555 0.013776086204173792 0.8205128205128205 0.529490874159462 0.5358173076923076 0.010765247469987464 0.008274680294854161 0.0024995954739285525
330002 0.5002290606498718 0.500407338142395 0.5002688765525818 0.4999642074108124 0.2926163971424103 0.4301789700984955 0.08083909749984741 63.4497212074601 0.013843059086096846 0.8028846153846153 0.5266090297790587 0.530889423076923 0.022107980226476594 0.009734967193205168 0.006152155717341207
332002 0.5002210140228271 0.5003941059112549 0.5002597570419312 0.49993374943733215 0.2921428084373474 0.43010541796684265 0.08050352334976196 63.834262641799654 0.013921252811279435 0.8126602564102564 0.5312199807877042 0.5341346153846155 0.023227852350024634 0.009701733850491884 0.0062655824610473
334002 0.5002150535583496 0.5003964304924011 0.5002686381340027 0.4999290406703949 0.29163897037506104 0.4297860860824585 0.08014319837093353 64.21880407613921 0.013993650942617576 0.8110576923076923 0.5306436119116235 0.534014423076923 0.01958556918916352 0.008363419350501 0.005679007045638207
336002 0.5002118945121765 0.5003783702850342 0.5002671480178833 0.49991488456726074 0.29120659828186035 0.42946857213974 0.0798201858997345 64.60334551047876 0.014071683577295508 0.8200320512820513 0.5379442843419788 0.5399038461538461 0.018698393532430066 0.010323816167245287 0.006166814198252557
338002 0.5002034902572632 0.5003619194030762 0.5002493858337402 0.4998893439769745 0.29087403416633606 0.42960017919540405 0.07961142063140869 64.9878869448183 0.014149651183858308 0.8253205128205128 0.5342939481268012 0.5421875 0.01586710444576357 0.0031422530708542164 0.005530805463867096
340002 0.5001969933509827 0.5003454685211182 0.5002496242523193 0.49989378452301025 0.2905218303203583 0.42933139204978943 0.07939957082271576 65.37242837915785 0.01423337643509267 0.8233173076923077 0.5381364073006725 0.5379807692307692 0.014872364738197629 0.011812046992460612 0.00423667229134967
342002 0.5001896023750305 0.5003433227539062 0.5002464652061462 0.49991512298583984 0.2901269495487213 0.4289649724960327 0.07908674329519272 65.7569698134974 0.01431710168632703 0.8045673076923077 0.5256484149855908 0.5325721153846154 0.01641259592448056 0.0068399550889213625 0.004871125992586385
344002 0.5001920461654663 0.5003541707992554 0.5002365112304688 0.4999174475669861 0.289934366941452 0.42937764525413513 0.07891777157783508 66.14151124783696 0.01438904832475224 0.8060897435897436 0.5268011527377522 0.5328125000000001 0.015347741433796414 0.0052877459921317664 0.005418660614831637
346002 0.500183641910553 0.5003454089164734 0.5002231001853943 0.49989861249923706 0.2895590364933014 0.4291086792945862 0.07865165919065475 66.5260526821765 0.01446678699953464 0.8169871794871796 0.5279538904899136 0.5355769230769231 0.007313207826349169 0.00231346677786596 0.0016676005920086237
348002 0.5001823306083679 0.5003481507301331 0.5002233982086182 0.49987271428108215 0.28917649388313293 0.42904072999954224 0.07831592857837677 66.91059411651605 0.014544460907639358 0.8107371794871794 0.526416906820365 0.534375 0.017837751502281077 0.0036579121545936098 0.0046043224301389185
350002 0.5001779794692993 0.500328779220581 0.5002151131629944 0.4998679757118225 0.2887469232082367 0.42863211035728455 0.07800910621881485 67.2951355508556 0.014616094600168994 0.8027243589743591 0.5252641690682036 0.5294471153846153 0.018655852692988806 0.009782247545130407 0.006069414025457975
352002 0.5001821517944336 0.5003290772438049 0.500228226184845 0.49985408782958984 0.28859493136405945 0.4284903109073639 0.07788047194480896 67.67967698519516 0.014699614663483884 0.8076923076923077 0.521998078770413 0.5319711538461538 0.012957501305125128 0.006173398275911471 0.002894614081440455
354002 0.5001874566078186 0.5003405213356018 0.5002182126045227 0.4998282194137573 0.28827521204948425 0.42844557762145996 0.07760223746299744 68.06421841953471 0.014783134726798774 0.8161057692307694 0.5268011527377522 0.5318509615384616 0.007489951560833238 0.00109526938049868 0.0018522878614690324
356002 0.500183641910553 0.5003572702407837 0.5002090334892273 0.49982836842536926 0.2877849042415619 0.42820510268211365 0.0772538110613823 68.44875985387425 0.01485451007096744 0.7934294871794871 0.5212295869356388 0.5272836538461538 0.031486153643477656 0.009228903842056086 0.005927930430604684
358002 0.5001876950263977 0.5003690719604492 0.5001934766769409 0.49981218576431274 0.28750118613243103 0.42852747440338135 0.07700355350971222 68.8333012882138 0.014925763917592566 0.7999198717948718 0.5212295869356388 0.5286057692307693 0.019624459130433734 0.008082875684135508 0.005249391298539056
360002 0.5001831650733948 0.5003694891929626 0.5001862049102783 0.49978870153427124 0.28720951080322266 0.4286147952079773 0.07670656591653824 69.21784272255336 0.015003020174532498 0.8100961538461539 0.5266090297790587 0.5320913461538461 0.014701396740311509 0.0067721639700344454 0.0038620838973701054
362002 0.5001781582832336 0.5003640055656433 0.5001788139343262 0.499772310256958 0.28695422410964966 0.42832234501838684 0.07656942307949066 69.60238415689291 0.015086369823559629 0.8168269230769232 0.5279538904899136 0.5331730769230769 0.0068132537402183614 0.003007199969740353 0.0014963821632197852
364002 0.5001642107963562 0.5003593564033508 0.5001619458198547 0.49973732233047485 0.28655338287353516 0.42781633138656616 0.07629389315843582 69.98692559123245 0.015157339818196202 0.7990384615384616 0.5225744476464937 0.5308894230769231 0.03286184593708192 0.009313505970060197 0.010863948594689104
366002 0.5001673102378845 0.5003644824028015 0.500156044960022 0.4997141361236572 0.2862880527973175 0.427491694688797 0.07612939178943634 70.371467025572 0.015234403323712403 0.8111378205128205 0.5260326609029778 0.5324519230769231 0.014667511175424253 0.0059449561755103904 0.004788875435850134
368002 0.5001649260520935 0.5003553628921509 0.5001626014709473 0.49971649050712585 0.2858571410179138 0.4271511733531952 0.07586009800434113 70.75600845991156 0.015311402697438425 0.8104967948717949 0.5292987512007684 0.5314903846153846 0.022069830102751105 0.005559960087795493 0.00818058549326234
370002 0.5001630187034607 0.5003434419631958 0.5001475214958191 0.4996882677078247 0.28553900122642517 0.4269956052303314 0.0755753293633461 71.14054989425111 0.015394616390284869 0.8068910256410255 0.5271853986551394 0.5295673076923076 0.021307549720472354 0.005937190063539818 0.008428472186503843
372002 0.500167191028595 0.5003581047058105 0.5001599788665771 0.4996623992919922 0.2852027714252472 0.426737517118454 0.0753360316157341 71.52509132859066 0.01547783008313131 0.8157051282051283 0.5333333333333333 0.5326923076923077 0.006484941528941728 0.007962100205610783 0.0031686120977077186
374002 0.5001590251922607 0.5003408193588257 0.5001401305198669 0.499636709690094 0.28484341502189636 0.42672425508499146 0.07513198256492615 71.9096327629302 0.015554697510163735 0.8216346153846154 0.5329490874159462 0.5341346153846155 0.008892967396990258 0.006458304059162952 0.002141650202067963
376002 0.5001486539840698 0.5003297328948975 0.500128448009491 0.4996229410171509 0.2845304012298584 0.4263804852962494 0.07495518028736115 72.29417419726975 0.015612395445257337 0.8167467948717949 0.5285302593659942 0.5335336538461538 0.011686088194850775 0.00884078798450991 0.0014347760079703217
378002 0.500139057636261 0.500328540802002 0.5001158714294434 0.49960431456565857 0.2840672731399536 0.4261637330055237 0.07462376356124878 72.67871563160931 0.015695439660156497 0.8000801282051283 0.5239193083573487 0.5307692307692308 0.020046068813528658 0.003229152029581463 0.007498786421785632
380002 0.5001403093338013 0.5003314018249512 0.5001317858695984 0.499599814414978 0.28375640511512756 0.4259170889854431 0.07440214604139328 73.06325706594886 0.01577205548480304 0.808573717948718 0.5275696445725264 0.5323317307692308 0.025726020986902364 0.008440300724875643 0.009187049031922096
382002 0.5001330971717834 0.5003138184547424 0.5001296997070312 0.499607115983963 0.2834906578063965 0.42568689584732056 0.07422196865081787 73.4477985002884 0.015855065866247364 0.8010416666666667 0.526416906820365 0.5283653846153846 0.028420955904201226 0.009533829606762368 0.009777405985584992
384002 0.5001305937767029 0.5003186464309692 0.5001118779182434 0.499600350856781 0.28320685029029846 0.42598262429237366 0.07401973009109497 73.83233993462795 0.015912131677507855 0.8142628205128206 0.5317963496637848 0.5332932692307691 0.01994693455297045 0.010752880168265685 0.005197535651547989
386002 0.5001242160797119 0.500320553779602 0.5001071691513062 0.49956971406936646 0.28286901116371155 0.42568379640579224 0.07376803457736969 74.2168813689675 0.01599500693168626 0.8063301282051281 0.5306436119116235 0.5337740384615385 0.012318001366603736 0.007938887036078543 0.004833912873122648
388002 0.5001208782196045 0.5003041625022888 0.5000962615013123 0.49957898259162903 0.28249338269233704 0.42569252848625183 0.07345552742481232 74.60142280330706 0.016077882185864666 0.7994391025641027 0.5279538904899136 0.5295673076923076 0.01745572305054393 0.007792238152035805 0.0082989285317087
390002 0.5001140236854553 0.5003024935722351 0.5000749230384827 0.4995488226413727 0.2820652425289154 0.42554184794425964 0.07312808930873871 74.98596423764661 0.016141037176342823 0.8082532051282051 0.5300672430355426 0.5316105769230769 0.004140388039347393 0.004822247991550863 0.0030227827740286722
392002 0.5001086592674255 0.5003028512001038 0.5000708699226379 0.4995606541633606 0.2817077338695526 0.4253705143928528 0.07290934026241302 75.37050567198615 0.016223811301482403 0.8192307692307693 0.5337175792507205 0.5377403846153846 0.021829237965087647 0.010247558388545287 0.005878988991055599
394002 0.5000958442687988 0.5002807974815369 0.5000513792037964 0.49955853819847107 0.2814452648162842 0.42518123984336853 0.07275848090648651 75.7550471063257 0.01630658542662198 0.8095352564102564 0.5302593659942364 0.5336538461538461 0.034292391100671046 0.015799120272236816 0.0122646223749751
396002 0.5000791549682617 0.5002599358558655 0.5000318884849548 0.49953481554985046 0.28114503622055054 0.42482003569602966 0.07260795682668686 76.13958854066526 0.016376030805970405 0.809375 0.5285302593659942 0.5336538461538461 0.019681222779057577 0.006703687347691778 0.0067323787567332115
398002 0.5000708699226379 0.5002554059028625 0.5000192523002625 0.4995420277118683 0.2807774841785431 0.4245931804180145 0.0723014622926712 76.52412997500481 0.016458737614552032 0.8136217948717949 0.533525456292027 0.5340144230769232 0.011647565548295465 0.0021046015658219576 0.004304328023911063
400002 0.5000648498535156 0.5002515912055969 0.500004768371582 0.49953752756118774 0.2804885804653168 0.4247407615184784 0.07207351177930832 76.90867140934435 0.016521280128468832 0.7994391025641027 0.5302593659942364 0.5278846153846153 0.026458389146379206 0.00820749639319645 0.011287843155648005
402002 0.5000574588775635 0.5002396702766418 0.49998414516448975 0.4995540380477905 0.2801976203918457 0.4243698716163635 0.07189767062664032 77.2932128436839 0.016603886116081237 0.8165064102564102 0.529106628242075 0.5323317307692308 0.01437011733530528 0.00496369286561529 0.0036157713837719446
404002 0.5000563263893127 0.5002363324165344 0.49996548891067505 0.49955421686172485 0.2799837589263916 0.42417460680007935 0.07178843021392822 77.67775427802346 0.016686492103693645 0.8170673076923076 0.5335254562920269 0.5320913461538461 0.01752913229227616 0.007207812289069753 0.0027076635399204086
